Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes,Decision,Decision_Reason,Verified_Source,Verified_Date,Verified_Country,Verified_Genre,Verified_Status,Confidence_New,Evidence
Darkened Nocturn Slaughtercult,Germany,,black metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,black metal,,Low,no decisive current signal
Darkmoon Warrior,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Darkness,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Darkness Within,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Darkseed,Germany,Munich,gothic metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,gothic metal,,Low,no decisive current signal
Darzamat,,Katowice,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Davidian,Germany,Plüderhausen,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Dawn Ahead,Germany,Ginsheim-Gustavsburg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Dawn Of Disease,Germany,,death metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,death metal,,Low,no decisive current signal
Dawn Of Winter,Germany,Ludwigsburg/Remseck,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Dawn of Destiny,Germany,,symphonic power metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,KEEP,Band identity verified and there is current/active evidence,https://www.metal-archives.com/bands/Dawn_of_Destiny/63866,2026-09-23,Germany,symphonic power metal,Active,Medium,Metal Archives active
Daymares,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Dead,Germany,Nuremberg,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Dead Bread,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Dead Eyed Sleeper,Germany,Mannheim,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Dead Insemination,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Dead Like Swansea,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Deadborn,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Deadend In Venice,Germany,Meerane,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Deadlock,Germany,Schwarzenfeld,"melodic death, metalcore",info@deadlock-official.com,,,,https://deadlock-official.com/,2026 activity verified,2026-09-22,,High,Band / booking,https://deadlock-official.com/,Email found,Current official contact page,KEEP,Band identity verified and there is current/active evidence,https://deadlock-official.com/,2026-09-23,Germany,"melodic death, metalcore",Active,Medium,existing current source
Deadpoint,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Deadsoil,Germany,Koblenz,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Death By Metal Radio,,Online,,deathbymetalradio@gmail.com,,https://deathbymetalradio.com/,,https://deathbymetalradio.com/,,2026-09-22,,,,,,QA 2026-09-12: oficjalna submissions page wymaga MP3 i linków social; Gmail dedupe: brak historii.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://deathbymetalradio.com/,2026-09-23,,,,High,entity-type rule
Death Has Spoken,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Death Karma,Czechia,,black metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Czech-Republic/,2026-09-23,Czechia,black metal,,Low,no decisive current signal
Deathrite,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Deathronation,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
Deathstar,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Czech-Republic/,2026-09-23,Czechia,,,Low,no decisive current signal
Debauchery,Germany,Stuttgart,"death, groove metal",,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings,KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026-09-23,Germany,"death, groove metal",Active,Medium,existing current source
Decapitated,Poland,Krosno,death metal,info@decapitatedband.net,,,,https://decapitatedband.net/,Metal Underground (Poland),2026-09-22,,High,Band management / press / Poland,https://decapitatedband.net/,,Fresh public activity evidence; still retain directory row. Current public contact verified.,KEEP,Band identity verified and there is current/active evidence,https://www.metal-archives.com/bands/Decapitated/114,2026-09-23,Poland,death metal,Active,Medium,2025/2026 activity
December Flower,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/3/,2026-09-23,Germany,,,Low,no decisive current signal
December's Fire,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Decembre Noir,Germany,Erfurt,"death metal, melodic doom",,,,,https://www.tourforger.com/concerts/doom-stoner-sludge/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club/festival activity,KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/doom-stoner-sludge/germany/2026,2026-09-23,Germany,"death metal, melodic doom",Active,Medium,existing current source
